0.026649685;-0.001150315;0.022149685
-0.000452819;-0.006652819;-0.002552819
0.005951736;0.015851736;-0.017548264
0.002359576;-0.005640424;0.002359576
-0.015412623;-0.007412623;-0.006812623
-0.005167049;-0.006267049;-0.004367049
-0.003561809;-0.001361809;0.004438191
-0.013189048;0.002610952;-0.003589048
0.006277122;0.008877122;0.000177122
